Estado do Cliente,Categoria do Produto,Valor Total,Status Real,Status Previsto,Acerto do Modelo
SP,furniture_decor,18.76,1,1,True
RJ,auto,138.96,1,1,True
BA,furniture_bedroom,145.76999999999998,1,1,True
SP,furniture_decor,27.619999999999997,1,1,True
SP,electronics,38.379999999999995,1,1,True
RS,furniture_decor,45.01,1,1,True
SP,sports_leisure,155.29,1,1,True
MT,garden_tools,160.39000000000001,1,1,True
RJ,watches_gifts,914.11,1,1,True
GO,market_place,27.1,1,1,True
PE,garden_tools,78.65,1,1,True
SP,computers_accessories,240.92000000000002,1,1,True
SP,pet_shop,172.52,1,1,True
RJ,small_appliances,112.42,0,1,False
ES,watches_gifts,214.14,1,1,True
SP,telephony,34.769999999999996,1,1,True
SP,home_construction,231.38,1,1,True
SP,toys,117.94,1,1,True
SP,bed_bath_table,94.14,1,1,True
GO,sports_leisure,85.74,1,1,True
SP,health_beauty,96.14,1,1,True
SP,bed_bath_table,118.96000000000001,1,1,True
SP,furniture_decor,57.72,1,1,True
BA,toys,98.13000000000001,1,1,True
DF,watches_gifts,44.65,1,1,True
SP,toys,69.33,1,1,True
SP,cool_stuff,115.46000000000001,1,1,True
MG,toys,50.93,1,1,True
SP,telephony,195.54,1,1,True
SP,auto,61.63,1,1,True
SP,telephony,144.66,1,1,True
SP,sports_leisure,24.39,1,1,True
RS,telephony,30.0,1,1,True
SP,housewares,83.41000000000001,1,1,True
MG,toys,212.03,1,1,True
SP,watches_gifts,62.65,1,1,True
SP,bed_bath_table,154.97,1,1,True
PA,telephony,225.03,1,1,True
SP,housewares,175.26,1,1,True
RS,sports_leisure,56.86,1,1,True
SP,telephony,36.839999999999996,1,1,True
MG,perfumery,69.92,1,1,True
SP,computers_accessories,107.30000000000001,1,1,True
DF,health_beauty,143.15,1,1,True
SC,housewares,114.31,1,1,True
ES,cool_stuff,116.94,1,1,True
RJ,health_beauty,30.53,1,1,True
RJ,cool_stuff,360.95,1,1,True
SP,bed_bath_table,55.239999999999995,1,1,True
SP,fashion_bags_accessories,94.3,1,1,True
SC,housewares,216.18,1,1,True
PB,health_beauty,238.85000000000002,1,1,True
RJ,cool_stuff,194.48000000000002,1,1,True
BA,construction_tools_construction,56.29,1,1,True
SC,toys,371.68,1,1,True
SP,sports_leisure,124.68,1,1,True
MG,pet_shop,82.35,1,1,True
MG,fashion_bags_accessories,65.35,1,1,True
RJ,sports_leisure,85.63,1,1,True
SP,furniture_living_room,127.98,1,1,True
AP,pet_shop,43.9,1,1,True
SP,art,111.93,0,1,False
RJ,bed_bath_table,200.32999999999998,1,1,True
SP,garden_tools,44.34,1,1,True
RJ,housewares,53.04,1,1,True
RJ,bed_bath_table,188.4,1,1,True
SP,stationery,96.55,1,1,True
PE,home_construction,118.73,1,1,True
PR,telephony,73.58,1,1,True
PA,books_technical,76.94,1,1,True
GO,costruction_tools_garden,217.98000000000002,1,1,True
MS,bed_bath_table,107.78,1,1,True
SP,watches_gifts,617.79,1,1,True
SP,pet_shop,57.05,1,1,True
SC,sports_leisure,126.33,1,1,True
BA,pet_shop,56.69,1,1,True
MG,garden_tools,219.89000000000001,0,1,False
CE,furniture_decor,68.45,1,1,True
RJ,furniture_decor,99.55,1,1,True
SP,telephony,70.02,1,1,True
BA,sports_leisure,99.5,1,1,True
SC,sports_leisure,134.28,1,1,True
MT,bed_bath_table,129.82999999999998,1,1,True
MG,auto,42.51,1,1,True
SP,sports_leisure,159.94,1,1,True
PB,office_furniture,196.43,1,1,True
GO,health_beauty,76.50999999999999,1,1,True
RJ,toys,71.03999999999999,1,1,True
SP,flowers,68.17999999999999,1,1,True
CE,bed_bath_table,82.92,1,1,True
SP,luggage_accessories,58.870000000000005,1,1,True
MG,auto,58.95,1,1,True
MG,computers_accessories,30.810000000000002,0,1,False
RJ,watches_gifts,174.08,1,1,True
RS,stationery,65.13,1,1,True
SP,health_beauty,94.39999999999999,1,1,True
RJ,furniture_living_room,88.82,1,1,True
RN,cool_stuff,155.45000000000002,1,1,True
PR,computers_accessories,86.80000000000001,1,1,True
SP,furniture_decor,21.62,1,1,True
SP,telephony,57.77,1,1,True
MG,perfumery,72.14,1,1,True
RJ,furniture_decor,48.11,1,1,True
SP,computers_accessories,120.07,1,1,True
RJ,perfumery,134.01,1,1,True
GO,bed_bath_table,167.18,1,1,True
MT,furniture_decor,93.26,1,1,True
SP,telephony,171.84,1,1,True
GO,watches_gifts,166.2,1,1,True
SP,bed_bath_table,22.08,1,1,True
RJ,bed_bath_table,268.08,1,1,True
MG,sports_leisure,68.63,1,1,True
MG,health_beauty,55.25,1,1,True
SP,computers_accessories,69.12,1,1,True
DF,electronics,180.75,1,1,True
PR,sports_leisure,120.92,1,1,True
SP,auto,40.64,1,1,True
SP,bed_bath_table,92.9,1,1,True
SC,computers_accessories,105.17999999999999,1,1,True
SP,garden_tools,24.1,1,1,True
SE,market_place,392.1,1,1,True
SP,garden_tools,41.43,1,1,True
SC,watches_gifts,98.56,1,1,True
DF,health_beauty,119.18,1,1,True
RJ,consoles_games,46.39,1,1,True
SP,bed_bath_table,115.46000000000001,1,1,True
RJ,sports_leisure,161.01,1,1,True
SP,health_beauty,524.3000000000001,1,1,True
SP,bed_bath_table,44.589999999999996,1,1,True
SP,electronics,442.63,1,1,True
MG,garden_tools,77.57,1,1,True
SP,health_beauty,95.21000000000001,1,1,True
RJ,housewares,71.13,1,1,True
PE,sports_leisure,168.23000000000002,1,1,True
CE,computers_accessories,186.05,1,1,True
BA,telephony,37.98,1,1,True
SP,computers_accessories,32.78,1,1,True
SP,computers_accessories,83.06,1,1,True
PA,health_beauty,84.87,1,1,True
RJ,bed_bath_table,86.66,1,1,True
SP,air_conditioning,37.05,1,1,True
BA,housewares,543.89,1,1,True
SP,office_furniture,246.97,1,1,True
SP,sports_leisure,148.89,1,1,True
PI,audio,217.59,1,1,True
SC,electronics,125.55000000000001,1,1,True
MG,auto,34.230000000000004,1,1,True
RJ,home_construction,51.730000000000004,1,1,True
RJ,musical_instruments,1182.3100000000002,1,1,True
SP,furniture_decor,103.55000000000001,1,1,True
RS,bed_bath_table,127.64,1,1,True
MG,bed_bath_table,41.42,1,1,True
MG,furniture_decor,94.61000000000001,1,1,True
DF,sports_leisure,113.69,1,1,True
SP,fashion_bags_accessories,126.69,1,1,True
RJ,stationery,130.7,1,1,True
SP,sports_leisure,86.02000000000001,1,1,True
SP,office_furniture,173.88,1,1,True
ES,health_beauty,66.78,1,1,True
SP,office_furniture,98.44,1,1,True
SP,bed_bath_table,64.34,1,1,True
SP,housewares,73.03,1,1,True
RJ,garden_tools,66.64,1,1,True
PA,watches_gifts,114.36,1,1,True
SP,housewares,61.589999999999996,1,1,True
BA,auto,109.69,1,1,True
DF,security_and_services,115.45,1,1,True
SP,telephony,279.91,1,1,True
SP,home_construction,22.78,1,1,True
MS,furniture_decor,54.51,1,1,True
SP,toys,162.48000000000002,1,1,True
MG,cool_stuff,165.0,1,1,True
SP,construction_tools_lights,52.39,1,1,True
PR,furniture_decor,66.00999999999999,1,1,True
MG,perfumery,212.97,1,1,True
PR,food_drink,76.18,1,1,True
SP,sports_leisure,367.2,1,1,True
SP,health_beauty,77.57,1,1,True
MA,pet_shop,188.32,1,1,True
SP,luggage_accessories,103.25,1,1,True
SP,industry_commerce_and_business,132.57,1,1,True
SP,sports_leisure,63.62,1,1,True
GO,fashion_bags_accessories,64.14,1,1,True
SP,party_supplies,54.44,1,1,True
RJ,fashion_bags_accessories,55.09,1,1,True
RJ,books_general_interest,80.52000000000001,1,1,True
SP,auto,34.71,1,1,True
SP,furniture_decor,82.98,1,1,True
RS,sports_leisure,70.97999999999999,1,1,True
SP,auto,56.85,1,1,True
SP,telephony,35.769999999999996,1,1,True
BA,watches_gifts,52.82,1,1,True
RJ,housewares,216.4,1,1,True
SP,consoles_games,154.14,1,1,True
SP,watches_gifts,204.53,1,1,True
SP,watches_gifts,226.9,1,1,True
RS,baby,43.3,1,1,True
PR,bed_bath_table,325.46999999999997,1,1,True
MG,auto,64.0,1,1,True
SP,sports_leisure,52.85,1,1,True
RS,auto,50.5,1,1,True
SP,health_beauty,145.79,1,1,True
RJ,health_beauty,42.98,1,1,True
MG,fashion_bags_accessories,113.94,1,1,True
SP,bed_bath_table,69.69,1,1,True
SP,health_beauty,145.73,1,1,True
SP,housewares,105.87,1,1,True
RS,industry_commerce_and_business,105.30000000000001,1,1,True
RJ,electronics,37.18,1,1,True
SP,garden_tools,111.6,1,1,True
PR,home_appliances_2,128.77,1,1,True
SP,furniture_decor,63.14,1,1,True
SP,bed_bath_table,32.65,1,1,True
SP,perfumery,46.68,1,1,True
ES,health_beauty,184.0,1,1,True
MG,electronics,28.880000000000003,1,1,True
BA,baby,139.98000000000002,1,1,True
SP,health_beauty,94.74,1,1,True
MG,watches_gifts,170.53,1,1,True
ES,baby,67.6,1,1,True
SP,furniture_decor,24.72,1,1,True
SP,housewares,71.63,1,1,True
RJ,computers_accessories,176.71,1,1,True
DF,home_appliances_2,811.51,1,1,True
MG,housewares,28.6,1,1,True
PB,telephony,97.53999999999999,1,1,True
AL,furniture_decor,66.87,0,1,False
SP,bed_bath_table,42.19,1,1,True
SP,computers_accessories,230.03,1,1,True
SP,furniture_decor,69.16,1,1,True
RS,fashion_bags_accessories,85.22999999999999,1,1,True
SP,bed_bath_table,79.77000000000001,1,1,True
SP,toys,81.11000000000001,1,1,True
RJ,signaling_and_security,157.76,1,1,True
MG,bed_bath_table,76.08,1,1,True
MA,telephony,316.3,1,1,True
SP,computers_accessories,1775.26,1,1,True
SP,telephony,29.77,1,1,True
RJ,furniture_decor,21.09,1,1,True
MG,baby,38.129999999999995,1,1,True
PR,computers_accessories,417.46999999999997,1,1,True
SP,baby,87.71000000000001,1,1,True
RJ,furniture_decor,54.06,1,1,True
SP,perfumery,68.89,1,1,True
SP,auto,300.38,0,1,False
PR,electronics,28.52,1,1,True
SP,bed_bath_table,24.86,1,1,True
RJ,telephony,209.46,1,1,True
PA,sports_leisure,189.42000000000002,1,1,True
GO,baby,147.47,1,1,True
SP,computers_accessories,23.28,1,1,True
SP,fashion_male_clothing,35.86,1,1,True
RJ,garden_tools,77.57,1,1,True
SP,housewares,71.63,1,1,True
SP,cool_stuff,968.06,1,1,True
SP,health_beauty,92.5,1,1,True
MG,garden_tools,116.74,1,1,True
MG,health_beauty,110.77,1,1,True
PR,stationery,145.79,1,1,True
SP,auto,78.94,1,1,True
SP,auto,74.68,1,1,True
SP,luggage_accessories,114.92999999999999,1,1,True
SP,bed_bath_table,32.69,1,1,True
SP,bed_bath_table,193.59,1,1,True
SP,electronics,19.77,1,1,True
RJ,bed_bath_table,138.28,1,1,True
BA,pet_shop,39.69,1,1,True
GO,furniture_decor,26.09,1,1,True
GO,home_appliances,48.0,1,1,True
SP,housewares,42.78,1,1,True
SP,telephony,23.29,1,1,True
RJ,garden_tools,144.12,1,1,True
PR,toys,39.099999999999994,1,1,True
RJ,electronics,36.69,1,1,True
SP,watches_gifts,192.66,1,1,True
SP,fashion_bags_accessories,49.42,1,1,True
MG,garden_tools,146.04,1,1,True
BA,pet_shop,160.96,1,1,True
MG,bed_bath_table,61.050000000000004,1,1,True
SP,housewares,57.39,1,1,True
BA,telephony,52.129999999999995,1,1,True
BA,health_beauty,162.77,1,1,True
SP,housewares,91.92999999999999,1,1,True
RJ,luggage_accessories,202.7,1,1,True
SP,housewares,86.64,1,1,True
SC,books_technical,291.37,1,1,True
SP,industry_commerce_and_business,191.0,1,1,True
SP,books_general_interest,19.62,1,1,True
PR,computers_accessories,83.17,1,1,True
ES,telephony,44.08,1,1,True
RS,electronics,32.63,1,1,True
SC,bed_bath_table,108.19,1,1,True
RS,bed_bath_table,159.7,1,1,True
RS,electronics,78.42,1,1,True
RJ,baby,49.57,1,1,True
RN,bed_bath_table,67.57,1,1,True
BA,baby,419.03,1,1,True
BA,bed_bath_table,62.74,1,1,True
SP,health_beauty,477.09,1,1,True
RJ,housewares,79.51,1,1,True
MG,housewares,197.72,1,1,True
SP,computers_accessories,112.25,1,1,True
MT,furniture_decor,73.18,1,1,True
RJ,health_beauty,92.5,1,1,True
SP,bed_bath_table,40.75,1,1,True
MT,home_confort,99.84,1,1,True
PR,telephony,35.05,1,1,True
PA,telephony,53.62,1,1,True
SP,cool_stuff,71.72,1,1,True
RJ,cool_stuff,153.58,1,1,True
SC,sports_leisure,94.71,1,1,True
SC,housewares,26.92,1,1,True
RJ,stationery,78.53999999999999,1,1,True
SP,bed_bath_table,36.75,1,1,True
SP,sports_leisure,165.71,1,1,True
SP,home_appliances,72.36,1,1,True
SP,computers_accessories,153.54000000000002,1,1,True
PR,watches_gifts,610.72,1,1,True
SP,perfumery,65.71000000000001,1,1,True
SP,furniture_decor,67.73,1,1,True
SP,baby,58.16,1,1,True
SP,furniture_decor,153.25,1,1,True
RJ,garden_tools,64.83,1,1,True
SP,bed_bath_table,30.779999999999998,1,1,True
RS,small_appliances,63.17,1,1,True
MG,books_technical,44.69,1,1,True
MG,fashion_bags_accessories,113.42,1,1,True
BA,furniture_decor,232.89000000000001,1,1,True
RJ,furniture_decor,91.37,0,1,False
BA,furniture_decor,66.42,1,1,True
CE,watches_gifts,80.67,1,1,True
SP,pet_shop,56.7,1,1,True
SP,home_appliances_2,2325.22,1,1,True
GO,baby,224.12,1,1,True
MG,computers_accessories,313.53,1,1,True
MG,computers_accessories,60.37,1,1,True
GO,baby,917.8,1,1,True
SP,sports_leisure,49.82,1,1,True
RJ,small_appliances,243.76,1,1,True
SP,sports_leisure,28.79,1,1,True
RJ,bed_bath_table,129.24,1,1,True
RS,telephony,40.0,1,1,True
RJ,books_imported,154.71,1,1,True
SP,stationery,92.57,0,1,False
RN,watches_gifts,157.86,1,1,True
DF,baby,164.79000000000002,1,1,True
SP,air_conditioning,91.89,1,1,True
DF,sports_leisure,177.15,1,1,True
SP,perfumery,235.88,1,1,True
DF,auto,194.5,1,1,True
PR,bed_bath_table,127.92,1,1,True
DF,bed_bath_table,34.089999999999996,1,1,True
SP,furniture_decor,115.03999999999999,1,1,True
CE,furniture_decor,73.61,1,1,True
PR,furniture_decor,114.77000000000001,1,1,True
RJ,bed_bath_table,162.03,1,1,True
MG,furniture_decor,147.02,1,1,True
SP,watches_gifts,102.53,1,1,True
MG,telephony,883.58,1,1,True
RS,musical_instruments,321.17,1,1,True
RS,toys,194.70999999999998,1,1,True
SP,furniture_living_room,503.0,1,1,True
RS,telephony,120.43,1,1,True
SP,bed_bath_table,70.75,1,1,True
SP,sports_leisure,86.15,1,1,True
ES,consoles_games,73.25,1,1,True
BA,perfumery,60.69,1,1,True
RJ,cool_stuff,155.46,1,1,True
MG,housewares,122.46000000000001,1,1,True
RS,baby,148.16,1,1,True
SP,health_beauty,38.01,1,1,True
AL,computers_accessories,224.07,1,1,True
SP,books_technical,52.69,1,1,True
SP,sports_leisure,62.589999999999996,1,1,True
SP,consoles_games,36.35,1,1,True
RS,health_beauty,57.1,1,1,True
SP,furniture_decor,362.26,1,1,True
RJ,telephony,33.47,1,1,True
ES,stationery,147.15,1,1,True
MG,health_beauty,228.43,1,1,True
SP,health_beauty,170.7,1,1,True
SP,watches_gifts,82.79,1,1,True
BA,sports_leisure,317.31,1,1,True
SP,housewares,106.2,1,1,True
RJ,furniture_decor,75.53,1,1,True
BA,computers_accessories,50.8,1,1,True
SP,bed_bath_table,52.78,1,1,True
SP,toys,76.5,1,1,True
RJ,health_beauty,59.0,1,1,True
RS,computers_accessories,75.94,1,1,True
SP,sports_leisure,63.230000000000004,1,1,True
SP,furniture_living_room,72.9,1,1,True
SP,garden_tools,67.36,1,1,True
PR,furniture_decor,205.61,1,1,True
SP,perfumery,25.84,1,1,True
RJ,bed_bath_table,55.09,1,1,True
SP,toys,159.86,1,1,True
CE,housewares,370.55,1,1,True
ES,sports_leisure,48.22,1,1,True
MG,books_general_interest,44.11,1,1,True
RJ,watches_gifts,43.1,1,1,True
PR,fashion_bags_accessories,51.01,1,1,True
SP,electronics,28.29,1,1,True
PR,furniture_decor,27.86,1,1,True
SP,garden_tools,55.0,1,1,True
DF,toys,153.85000000000002,1,1,True
SP,computers_accessories,114.41999999999999,1,1,True
RJ,bed_bath_table,107.78,1,1,True
SP,bed_bath_table,145.76,1,1,True
SC,fashion_bags_accessories,64.1,1,1,True
PE,auto,42.04,1,1,True
PR,health_beauty,116.35,0,1,False
GO,computers_accessories,48.22,1,1,True
SP,audio,606.57,1,1,True
SP,construction_tools_safety,174.82,1,1,True
SP,bed_bath_table,83.78999999999999,1,1,True
RJ,computers_accessories,65.11,1,1,True
MG,perfumery,34.81,1,1,True
AM,telephony,38.33,1,1,True
SP,housewares,217.37,1,1,True
SP,furniture_decor,101.73,1,1,True
SP,books_technical,22.34,1,1,True
GO,telephony,30.0,1,1,True
SP,computers_accessories,163.81,1,1,True
GO,fashion_shoes,84.05,1,1,True
SP,bed_bath_table,72.66,1,1,True
RJ,health_beauty,100.05000000000001,1,1,True
SP,auto,161.05,1,1,True
SP,health_beauty,692.22,1,1,True
MG,bed_bath_table,227.62,1,1,True
SP,auto,53.760000000000005,1,1,True
PE,computers_accessories,104.83,1,1,True
SP,furniture_decor,147.9,1,1,True
BA,computers_accessories,106.86000000000001,1,1,True
MG,perfumery,69.12,1,1,True
SP,health_beauty,133.76,1,1,True
PI,telephony,46.14,1,1,True
DF,sports_leisure,54.0,1,1,True
PR,toys,599.3,1,1,True
BA,telephony,41.78,1,1,True
SP,sports_leisure,79.88000000000001,1,1,True
PE,auto,82.12,1,1,True
AL,computers_accessories,232.95,1,1,True
SP,furniture_decor,177.02,1,1,True
SP,housewares,35.36,1,1,True
SC,perfumery,101.34,1,1,True
SP,telephony,22.68,1,1,True
RJ,furniture_decor,75.17,1,1,True
MG,computers_accessories,30.060000000000002,1,1,True
PR,garden_tools,77.57,1,1,True
SP,pet_shop,153.81,1,1,True
RJ,housewares,167.69,1,1,True
RS,perfumery,138.08,1,1,True
GO,watches_gifts,128.65,1,1,True
MG,health_beauty,248.55,1,1,True
SP,cool_stuff,116.36000000000001,1,1,True
RJ,luggage_accessories,103.13,1,1,True
RS,computers_accessories,61.379999999999995,1,1,True
RS,bed_bath_table,59.95,1,1,True
MT,kitchen_dining_laundry_garden_furniture,79.21000000000001,1,1,True
SP,computers_accessories,80.91,1,1,True
SP,perfumery,36.699999999999996,1,1,True
SC,sports_leisure,211.6,1,1,True
SP,bed_bath_table,33.989999999999995,1,1,True
SP,baby,1891.07,1,1,True
SP,pet_shop,51.56,1,1,True
SP,furniture_decor,87.36,1,1,True
RJ,housewares,150.39,1,1,True
SP,sports_leisure,46.86,1,1,True
SP,perfumery,187.94,1,1,True
SP,bed_bath_table,72.75,1,1,True
MG,housewares,41.5,1,1,True
BA,consoles_games,195.68,1,1,True
SP,pet_shop,336.32,1,1,True
SP,furniture_decor,134.47,1,1,True
SP,office_furniture,121.33000000000001,1,1,True
PR,fashion_bags_accessories,40.089999999999996,1,1,True
SP,watches_gifts,178.67000000000002,1,1,True
SP,toys,51.79,1,1,True
SP,furniture_decor,180.91,1,1,True
SP,construction_tools_safety,32.39,1,1,True
RJ,bed_bath_table,38.129999999999995,1,1,True
SP,bed_bath_table,53.989999999999995,1,1,True
MG,perfumery,535.07,1,1,True
RN,health_beauty,666.71,1,1,True
MG,luggage_accessories,128.95000000000002,1,1,True
SP,construction_tools_lights,37.36,1,1,True
MG,home_confort,92.24000000000001,1,1,True
RJ,bed_bath_table,27.45,1,1,True
AM,health_beauty,86.96000000000001,1,1,True
DF,sports_leisure,195.60000000000002,1,1,True
MG,toys,105.28,1,1,True
SP,telephony,423.59000000000003,1,1,True
MS,health_beauty,39.0,1,1,True
RJ,perfumery,354.34999999999997,1,1,True
SP,perfumery,144.58,1,1,True
SP,telephony,236.48,1,1,True
MG,garden_tools,195.8,1,1,True
SP,housewares,133.76999999999998,1,1,True
RJ,furniture_bedroom,168.26999999999998,1,1,True
MG,health_beauty,95.99,1,1,True
RJ,bed_bath_table,219.3,1,1,True
SP,sports_leisure,117.51,1,1,True
RJ,toys,85.14,1,1,True
MG,baby,58.36,1,1,True
RJ,health_beauty,114.44999999999999,1,1,True
RS,housewares,167.64,1,1,True
DF,electronics,42.53,1,1,True
SP,home_confort,23.68,1,1,True
SP,housewares,60.62,1,1,True
RJ,bed_bath_table,109.89,1,1,True
BA,computers_accessories,21.99,1,1,True
RJ,market_place,31.52,1,1,True
PR,health_beauty,105.96000000000001,1,1,True
RJ,furniture_decor,216.31,1,1,True
SP,telephony,45.77,1,1,True
SP,furniture_decor,98.62,1,1,True
RJ,stationery,46.17,1,1,True
MG,sports_leisure,196.5,1,1,True
BA,books_general_interest,132.53,1,1,True
RN,baby,37.75,1,1,True
MG,toys,126.52,1,1,True
RS,bed_bath_table,182.1,1,1,True
PE,furniture_decor,197.06,1,1,True
TO,watches_gifts,215.6,1,1,True
PE,health_beauty,226.23,1,1,True
PE,furniture_decor,70.19,1,1,True
SP,bed_bath_table,193.46,1,1,True
CE,auto,356.11,1,1,True
SP,sports_leisure,68.42,1,1,True
MG,telephony,43.089999999999996,1,1,True
SP,home_confort,102.03,1,1,True
RJ,housewares,155.85000000000002,1,1,True
SP,auto,113.97,1,1,True
SP,furniture_decor,78.28999999999999,1,1,True
MG,pet_shop,128.25,1,1,True
RS,stationery,653.72,1,1,True
MG,home_confort,100.58000000000001,1,1,True
SP,food,35.769999999999996,1,1,True
SC,garden_tools,483.67,1,1,True
PR,furniture_decor,120.68,1,1,True
DF,toys,135.22,1,1,True
RJ,housewares,168.54,1,1,True
SP,luggage_accessories,40.23,1,1,True
SP,bed_bath_table,60.589999999999996,1,1,True
RS,sports_leisure,234.31,1,1,True
PR,bed_bath_table,138.96,1,1,True
SP,toys,38.29,1,1,True
SP,housewares,96.89,1,1,True
BA,watches_gifts,353.79,1,1,True
SP,health_beauty,136.92,1,1,True
RS,bed_bath_table,166.44,1,1,True
SP,housewares,228.63,1,1,True
SP,computers_accessories,66.11,1,1,True
GO,fashion_bags_accessories,174.68,1,1,True
RS,auto,173.63,1,1,True
MS,luggage_accessories,323.87,1,1,True
SP,furniture_decor,82.33000000000001,1,1,True
SP,bed_bath_table,1806.68,1,1,True
SP,housewares,27.299999999999997,1,1,True
SP,watches_gifts,42.78,1,1,True
RJ,home_appliances,42.11,1,1,True
RS,auto,30.1,1,1,True
RJ,drinks,66.81,1,1,True
SP,sports_leisure,39.769999999999996,1,1,True
RJ,stationery,87.13000000000001,1,1,True
SP,telephony,911.01,1,1,True
PB,home_construction,233.97,1,1,True
SP,bed_bath_table,165.04000000000002,1,1,True
SC,auto,135.59,1,1,True
PE,sports_leisure,43.89,1,1,True
SP,health_beauty,117.96,1,1,True
SP,housewares,146.97,1,1,True
RJ,perfumery,132.82,1,1,True
SP,health_beauty,94.39999999999999,1,1,True
RJ,consoles_games,39.6,1,1,True
SP,bed_bath_table,220.04,1,1,True
RJ,bed_bath_table,127.92,1,1,True
RS,stationery,102.13,1,1,True
RS,computers_accessories,51.05,1,1,True
BA,sports_leisure,114.80000000000001,1,1,True
SP,garden_tools,73.34,1,1,True
SP,auto,250.38,1,1,True
SP,watches_gifts,169.87,1,1,True
MG,garden_tools,130.01,1,1,True
SP,telephony,27.77,1,1,True
MG,health_beauty,108.6,1,1,True
PR,bed_bath_table,99.52,1,1,True
RS,telephony,45.22,1,1,True
SP,auto,183.53,1,1,True
SP,computers_accessories,107.85,1,1,True
ES,bed_bath_table,105.38,1,1,True
MG,pet_shop,47.83,1,1,True
SP,furniture_decor,53.63,1,1,True
PR,bed_bath_table,160.77,1,1,True
PB,computers_accessories,160.51,1,1,True
BA,watches_gifts,167.72,1,1,True
PR,office_furniture,365.9,1,1,True
BA,sports_leisure,243.31,1,1,True
RJ,perfumery,84.14,1,1,True
PR,garden_tools,107.01,1,1,True
SP,garden_tools,74.27,1,1,True
RS,housewares,398.66,1,1,True
MG,computers_accessories,177.49,1,1,True
SP,bed_bath_table,209.97,1,1,True
SP,watches_gifts,184.15,1,1,True
SP,agro_industry_and_commerce,1198.89,1,1,True
RJ,stationery,96.8,1,1,True
DF,electronics,215.05,1,1,True
RS,sports_leisure,82.31,1,1,True
SP,furniture_decor,59.22,1,1,True
SP,furniture_decor,82.33000000000001,1,1,True
SP,baby,192.14000000000001,1,1,True
MG,baby,239.49,1,1,True
GO,small_appliances,122.96,1,1,True
SC,bed_bath_table,73.27,1,1,True
RJ,bed_bath_table,93.12,1,1,True
MG,fashion_bags_accessories,50.22,1,1,True
PR,furniture_decor,46.480000000000004,1,1,True
SP,books_general_interest,130.56,1,1,True
RS,pet_shop,102.67,1,1,True
DF,sports_leisure,207.57,1,1,True
SP,housewares,56.88,1,1,True
SP,telephony,40.78,1,1,True
SP,office_furniture,239.16000000000003,1,1,True
MT,health_beauty,177.86,1,1,True
PR,health_beauty,122.89,0,1,False
SP,art,111.71,1,1,True
RN,home_appliances,188.27,1,1,True
BA,housewares,146.0,1,1,True
RS,furniture_decor,89.97,1,1,True
SP,housewares,29.509999999999998,1,1,True
SP,furniture_decor,38.71,1,1,True
SP,toys,136.37,1,1,True
SP,bed_bath_table,68.83,1,1,True
SP,health_beauty,162.55,1,1,True
SC,sports_leisure,32.589999999999996,1,1,True
MG,food_drink,245.47,1,1,True
SP,health_beauty,47.01,1,1,True
SP,health_beauty,100.35,1,1,True
BA,sports_leisure,222.21,1,1,True
SP,telephony,35.769999999999996,1,1,True
MG,pet_shop,75.17,1,1,True
SP,baby,172.04000000000002,1,1,True
MG,cool_stuff,537.8,1,1,True
AL,furniture_decor,323.74,1,1,True
MG,sports_leisure,120.08000000000001,1,1,True
RO,garden_tools,106.85,1,1,True
SP,housewares,130.76999999999998,1,1,True
SP,sports_leisure,108.3,1,1,True
RJ,bed_bath_table,40.0,1,1,True
BA,food,50.03,1,1,True
SP,bed_bath_table,88.06,1,1,True
SP,watches_gifts,157.45,1,1,True
AL,bed_bath_table,69.88,1,1,True
SP,toys,38.28,1,1,True
RJ,home_construction,129.86,1,1,True
SP,luggage_accessories,138.93,1,1,True
SP,computers_accessories,53.480000000000004,1,1,True
SP,bed_bath_table,46.01,1,1,True
MG,telephony,37.089999999999996,1,1,True
RJ,bed_bath_table,89.28,1,1,True
SP,bed_bath_table,159.86,1,1,True
RJ,electronics,268.79,1,1,True
RJ,furniture_decor,83.68,1,1,True
SP,toys,63.34,1,1,True
SE,industry_commerce_and_business,122.65,1,1,True
RJ,telephony,149.99,1,1,True
MG,watches_gifts,179.04000000000002,1,1,True
SP,baby,52.34,1,1,True
RS,stationery,61.84,1,1,True
BA,computers_accessories,99.0,1,1,True
RJ,telephony,52.09,1,1,True
MG,construction_tools_construction,53.43,1,1,True
MG,toys,50.1,1,1,True
PR,sports_leisure,37.230000000000004,1,1,True
SP,toys,105.7,1,1,True
SP,baby,923.97,1,1,True
SP,furniture_decor,73.53999999999999,1,1,True
MG,stationery,23.61,1,1,True
SC,stationery,96.8,1,1,True
SC,computers_accessories,28.05,1,1,True
BA,cool_stuff,165.24,1,1,True
SP,computers,1405.09,1,1,True
MG,furniture_decor,52.97,1,1,True
MG,furniture_decor,58.94,1,1,True
BA,health_beauty,122.10000000000001,1,1,True
SP,electronics,32.379999999999995,1,1,True
RJ,bed_bath_table,187.54,1,1,True
SP,stationery,112.53999999999999,1,1,True
MG,telephony,53.09,1,1,True
CE,agro_industry_and_commerce,55.15,1,1,True
SP,furniture_decor,82.98,1,1,True
SP,health_beauty,53.58,1,1,True
PE,telephony,74.63,1,1,True
BA,computers_accessories,53.33,1,1,True
SP,sports_leisure,60.879999999999995,1,1,True
SP,housewares,71.63,1,1,True
SP,cool_stuff,115.81,1,1,True
